jfreechart/.github/FUNDING.yml, reechart..github, FUNDING,0
jfreechart/.github/workflows/ci.yaml, reechart..github.workflows, ci,0
jfreechart/.gitignore, reechart, ,0
jfreechart/licence-LGPL.txt, reechart, licence-LGPL,0
jfreechart/pom.xml, reechart, pom,3
jfreechart/README.md, reechart, README,1
jfreechart/README_old.txt, reechart, README_old,1
jfreechart/src/main/java/module-info.java, reechart.src.main.java, module-info,0
jfreechart/src/main/java/org/jfree/chart/annotations/AbstractAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, AbstractAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/AbstractXYAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, AbstractXYAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/Annotation.java, reechart.src.main.java.org.jfree.chart.annotations, Annotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/CategoryAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, CategoryAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/CategoryLineAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, CategoryLineAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/CategoryPointerAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, CategoryPointerAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/CategoryTextAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, CategoryTextAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/package-info.java, reechart.src.main.java.org.jfree.chart.annotations, package-info,0
jfreechart/src/main/java/org/jfree/chart/annotations/TextAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, TextAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/XYAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, XYAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/XYAnnotationBoundsInfo.java, reechart.src.main.java.org.jfree.chart.annotations, XYAnnotationBoundsInfo,0
jfreechart/src/main/java/org/jfree/chart/annotations/XYBoxAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, XYBoxAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/XYDataImageAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, XYDataImageAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/XYDrawableAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, XYDrawableAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/XYImageAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, XYImageAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/XYLineAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, XYLineAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/XYPointerAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, XYPointerAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/XYPolygonAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, XYPolygonAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/XYShapeAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, XYShapeAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/XYTextAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, XYTextAnnotation,0
jfreechart/src/main/java/org/jfree/chart/annotations/XYTitleAnnotation.java, reechart.src.main.java.org.jfree.chart.annotations, XYTitleAnnotation,0
jfreechart/src/main/java/org/jfree/chart/api/HorizontalAlignment.java, reechart.src.main.java.org.jfree.chart.api, HorizontalAlignment,0
jfreechart/src/main/java/org/jfree/chart/api/Layer.java, reechart.src.main.java.org.jfree.chart.api, Layer,0
jfreechart/src/main/java/org/jfree/chart/api/LengthAdjustmentType.java, reechart.src.main.java.org.jfree.chart.api, LengthAdjustmentType,0
jfreechart/src/main/java/org/jfree/chart/api/package-info.java, reechart.src.main.java.org.jfree.chart.api, package-info,0
jfreechart/src/main/java/org/jfree/chart/api/PublicCloneable.java, reechart.src.main.java.org.jfree.chart.api, PublicCloneable,0
jfreechart/src/main/java/org/jfree/chart/api/RectangleAlignment.java, reechart.src.main.java.org.jfree.chart.api, RectangleAlignment,0
jfreechart/src/main/java/org/jfree/chart/api/RectangleAnchor.java, reechart.src.main.java.org.jfree.chart.api, RectangleAnchor,0
jfreechart/src/main/java/org/jfree/chart/api/RectangleEdge.java, reechart.src.main.java.org.jfree.chart.api, RectangleEdge,0
jfreechart/src/main/java/org/jfree/chart/api/RectangleInsets.java, reechart.src.main.java.org.jfree.chart.api, RectangleInsets,0
jfreechart/src/main/java/org/jfree/chart/api/Rotation.java, reechart.src.main.java.org.jfree.chart.api, Rotation,0
jfreechart/src/main/java/org/jfree/chart/api/SortOrder.java, reechart.src.main.java.org.jfree.chart.api, SortOrder,0
jfreechart/src/main/java/org/jfree/chart/api/TableOrder.java, reechart.src.main.java.org.jfree.chart.api, TableOrder,0
jfreechart/src/main/java/org/jfree/chart/api/UnitType.java, reechart.src.main.java.org.jfree.chart.api, UnitType,0
jfreechart/src/main/java/org/jfree/chart/api/VerticalAlignment.java, reechart.src.main.java.org.jfree.chart.api, VerticalAlignment,0
jfreechart/src/main/java/org/jfree/chart/api/XYCoordinateType.java, reechart.src.main.java.org.jfree.chart.api, XYCoordinateType,0
jfreechart/src/main/java/org/jfree/chart/axis/Axis.java, reechart.src.main.java.org.jfree.chart.axis, Axis,0
jfreechart/src/main/java/org/jfree/chart/axis/AxisCollection.java, reechart.src.main.java.org.jfree.chart.axis, AxisCollection,0
jfreechart/src/main/java/org/jfree/chart/axis/AxisLabelLocation.java, reechart.src.main.java.org.jfree.chart.axis, AxisLabelLocation,0
jfreechart/src/main/java/org/jfree/chart/axis/AxisLocation.java, reechart.src.main.java.org.jfree.chart.axis, AxisLocation,0
jfreechart/src/main/java/org/jfree/chart/axis/AxisSpace.java, reechart.src.main.java.org.jfree.chart.axis, AxisSpace,0
jfreechart/src/main/java/org/jfree/chart/axis/AxisState.java, reechart.src.main.java.org.jfree.chart.axis, AxisState,0
jfreechart/src/main/java/org/jfree/chart/axis/CategoryAnchor.java, reechart.src.main.java.org.jfree.chart.axis, CategoryAnchor,0
jfreechart/src/main/java/org/jfree/chart/axis/CategoryAxis.java, reechart.src.main.java.org.jfree.chart.axis, CategoryAxis,0
jfreechart/src/main/java/org/jfree/chart/axis/CategoryLabelPosition.java, reechart.src.main.java.org.jfree.chart.axis, CategoryLabelPosition,0
jfreechart/src/main/java/org/jfree/chart/axis/CategoryLabelPositions.java, reechart.src.main.java.org.jfree.chart.axis, CategoryLabelPositions,0
jfreechart/src/main/java/org/jfree/chart/axis/CategoryLabelWidthType.java, reechart.src.main.java.org.jfree.chart.axis, CategoryLabelWidthType,0
jfreechart/src/main/java/org/jfree/chart/axis/CategoryTick.java, reechart.src.main.java.org.jfree.chart.axis, CategoryTick,0
jfreechart/src/main/java/org/jfree/chart/axis/CompassFormat.java, reechart.src.main.java.org.jfree.chart.axis, CompassFormat,0
jfreechart/src/main/java/org/jfree/chart/axis/CyclicNumberAxis.java, reechart.src.main.java.org.jfree.chart.axis, CyclicNumberAxis,0
jfreechart/src/main/java/org/jfree/chart/axis/DateAxis.java, reechart.src.main.java.org.jfree.chart.axis, DateAxis,0
jfreechart/src/main/java/org/jfree/chart/axis/DateTick.java, reechart.src.main.java.org.jfree.chart.axis, DateTick,0
jfreechart/src/main/java/org/jfree/chart/axis/DateTickMarkPosition.java, reechart.src.main.java.org.jfree.chart.axis, DateTickMarkPosition,0
jfreechart/src/main/java/org/jfree/chart/axis/DateTickUnit.java, reechart.src.main.java.org.jfree.chart.axis, DateTickUnit,0
jfreechart/src/main/java/org/jfree/chart/axis/DateTickUnitType.java, reechart.src.main.java.org.jfree.chart.axis, DateTickUnitType,0
jfreechart/src/main/java/org/jfree/chart/axis/ExtendedCategoryAxis.java, reechart.src.main.java.org.jfree.chart.axis, ExtendedCategoryAxis,0
jfreechart/src/main/java/org/jfree/chart/axis/LogarithmicAxis.java, reechart.src.main.java.org.jfree.chart.axis, LogarithmicAxis,0
jfreechart/src/main/java/org/jfree/chart/axis/LogAxis.java, reechart.src.main.java.org.jfree.chart.axis, LogAxis,0
jfreechart/src/main/java/org/jfree/chart/axis/LogTick.java, reechart.src.main.java.org.jfree.chart.axis, LogTick,0
jfreechart/src/main/java/org/jfree/chart/axis/MarkerAxisBand.java, reechart.src.main.java.org.jfree.chart.axis, MarkerAxisBand,0
jfreechart/src/main/java/org/jfree/chart/axis/ModuloAxis.java, reechart.src.main.java.org.jfree.chart.axis, ModuloAxis,0
jfreechart/src/main/java/org/jfree/chart/axis/MonthDateFormat.java, reechart.src.main.java.org.jfree.chart.axis, MonthDateFormat,0
jfreechart/src/main/java/org/jfree/chart/axis/NumberAxis.java, reechart.src.main.java.org.jfree.chart.axis, NumberAxis,0
jfreechart/src/main/java/org/jfree/chart/axis/NumberTick.java, reechart.src.main.java.org.jfree.chart.axis, NumberTick,0
jfreechart/src/main/java/org/jfree/chart/axis/NumberTickUnit.java, reechart.src.main.java.org.jfree.chart.axis, NumberTickUnit,0
jfreechart/src/main/java/org/jfree/chart/axis/NumberTickUnitSource.java, reechart.src.main.java.org.jfree.chart.axis, NumberTickUnitSource,0
jfreechart/src/main/java/org/jfree/chart/axis/package-info.java, reechart.src.main.java.org.jfree.chart.axis, package-info,0
jfreechart/src/main/java/org/jfree/chart/axis/PeriodAxis.java, reechart.src.main.java.org.jfree.chart.axis, PeriodAxis,0
jfreechart/src/main/java/org/jfree/chart/axis/PeriodAxisLabelInfo.java, reechart.src.main.java.org.jfree.chart.axis, PeriodAxisLabelInfo,0
jfreechart/src/main/java/org/jfree/chart/axis/QuarterDateFormat.java, reechart.src.main.java.org.jfree.chart.axis, QuarterDateFormat,0
jfreechart/src/main/java/org/jfree/chart/axis/StandardTickUnitSource.java, reechart.src.main.java.org.jfree.chart.axis, StandardTickUnitSource,0
jfreechart/src/main/java/org/jfree/chart/axis/SubCategoryAxis.java, reechart.src.main.java.org.jfree.chart.axis, SubCategoryAxis,0
jfreechart/src/main/java/org/jfree/chart/axis/SymbolAxis.java, reechart.src.main.java.org.jfree.chart.axis, SymbolAxis,0
jfreechart/src/main/java/org/jfree/chart/axis/Tick.java, reechart.src.main.java.org.jfree.chart.axis, Tick,0
jfreechart/src/main/java/org/jfree/chart/axis/TickType.java, reechart.src.main.java.org.jfree.chart.axis, TickType,0
jfreechart/src/main/java/org/jfree/chart/axis/TickUnit.java, reechart.src.main.java.org.jfree.chart.axis, TickUnit,0
jfreechart/src/main/java/org/jfree/chart/axis/TickUnits.java, reechart.src.main.java.org.jfree.chart.axis, TickUnits,0
jfreechart/src/main/java/org/jfree/chart/axis/TickUnitSource.java, reechart.src.main.java.org.jfree.chart.axis, TickUnitSource,0
jfreechart/src/main/java/org/jfree/chart/axis/Timeline.java, reechart.src.main.java.org.jfree.chart.axis, Timeline,0
jfreechart/src/main/java/org/jfree/chart/axis/ValueAxis.java, reechart.src.main.java.org.jfree.chart.axis, ValueAxis,0
jfreechart/src/main/java/org/jfree/chart/axis/ValueTick.java, reechart.src.main.java.org.jfree.chart.axis, ValueTick,0
jfreechart/src/main/java/org/jfree/chart/block/AbstractBlock.java, reechart.src.main.java.org.jfree.chart.block, AbstractBlock,0
jfreechart/src/main/java/org/jfree/chart/block/Arrangement.java, reechart.src.main.java.org.jfree.chart.block, Arrangement,0
jfreechart/src/main/java/org/jfree/chart/block/Block.java, reechart.src.main.java.org.jfree.chart.block, Block,1
jfreechart/src/main/java/org/jfree/chart/block/BlockBorder.java, reechart.src.main.java.org.jfree.chart.block, BlockBorder,0
jfreechart/src/main/java/org/jfree/chart/block/BlockContainer.java, reechart.src.main.java.org.jfree.chart.block, BlockContainer,0
jfreechart/src/main/java/org/jfree/chart/block/BlockFrame.java, reechart.src.main.java.org.jfree.chart.block, BlockFrame,0
jfreechart/src/main/java/org/jfree/chart/block/BlockParams.java, reechart.src.main.java.org.jfree.chart.block, BlockParams,0
jfreechart/src/main/java/org/jfree/chart/block/BlockResult.java, reechart.src.main.java.org.jfree.chart.block, BlockResult,0
jfreechart/src/main/java/org/jfree/chart/block/BorderArrangement.java, reechart.src.main.java.org.jfree.chart.block, BorderArrangement,0
jfreechart/src/main/java/org/jfree/chart/block/CenterArrangement.java, reechart.src.main.java.org.jfree.chart.block, CenterArrangement,0
jfreechart/src/main/java/org/jfree/chart/block/ColorBlock.java, reechart.src.main.java.org.jfree.chart.block, ColorBlock,0
jfreechart/src/main/java/org/jfree/chart/block/ColumnArrangement.java, reechart.src.main.java.org.jfree.chart.block, ColumnArrangement,0
jfreechart/src/main/java/org/jfree/chart/block/EmptyBlock.java, reechart.src.main.java.org.jfree.chart.block, EmptyBlock,0
jfreechart/src/main/java/org/jfree/chart/block/EntityBlockParams.java, reechart.src.main.java.org.jfree.chart.block, EntityBlockParams,0
jfreechart/src/main/java/org/jfree/chart/block/EntityBlockResult.java, reechart.src.main.java.org.jfree.chart.block, EntityBlockResult,0
jfreechart/src/main/java/org/jfree/chart/block/FlowArrangement.java, reechart.src.main.java.org.jfree.chart.block, FlowArrangement,0
jfreechart/src/main/java/org/jfree/chart/block/GridArrangement.java, reechart.src.main.java.org.jfree.chart.block, GridArrangement,0
jfreechart/src/main/java/org/jfree/chart/block/LabelBlock.java, reechart.src.main.java.org.jfree.chart.block, LabelBlock,0
jfreechart/src/main/java/org/jfree/chart/block/LengthConstraintType.java, reechart.src.main.java.org.jfree.chart.block, LengthConstraintType,0
jfreechart/src/main/java/org/jfree/chart/block/LineBorder.java, reechart.src.main.java.org.jfree.chart.block, LineBorder,0
jfreechart/src/main/java/org/jfree/chart/block/package-info.java, reechart.src.main.java.org.jfree.chart.block, package-info,0
jfreechart/src/main/java/org/jfree/chart/block/RectangleConstraint.java, reechart.src.main.java.org.jfree.chart.block, RectangleConstraint,0
jfreechart/src/main/java/org/jfree/chart/block/Size2D.java, reechart.src.main.java.org.jfree.chart.block, Size2D,0
jfreechart/src/main/java/org/jfree/chart/ChartColor.java, reechart.src.main.java.org.jfree.chart, ChartColor,0
jfreechart/src/main/java/org/jfree/chart/ChartElement.java, reechart.src.main.java.org.jfree.chart, ChartElement,0
jfreechart/src/main/java/org/jfree/chart/ChartElementVisitor.java, reechart.src.main.java.org.jfree.chart, ChartElementVisitor,0
jfreechart/src/main/java/org/jfree/chart/ChartFactory.java, reechart.src.main.java.org.jfree.chart, ChartFactory,0
jfreechart/src/main/java/org/jfree/chart/ChartHints.java, reechart.src.main.java.org.jfree.chart, ChartHints,0
jfreechart/src/main/java/org/jfree/chart/ChartRenderingInfo.java, reechart.src.main.java.org.jfree.chart, ChartRenderingInfo,0
jfreechart/src/main/java/org/jfree/chart/ChartTheme.java, reechart.src.main.java.org.jfree.chart, ChartTheme,0
jfreechart/src/main/java/org/jfree/chart/ChartTransferable.java, reechart.src.main.java.org.jfree.chart, ChartTransferable,0
jfreechart/src/main/java/org/jfree/chart/ChartUtils.java, reechart.src.main.java.org.jfree.chart, ChartUtils,0
jfreechart/src/main/java/org/jfree/chart/date/MonthConstants.java, reechart.src.main.java.org.jfree.chart.date, MonthConstants,0
jfreechart/src/main/java/org/jfree/chart/date/package-info.java, reechart.src.main.java.org.jfree.chart.date, package-info,0
jfreechart/src/main/java/org/jfree/chart/date/SerialDate.java, reechart.src.main.java.org.jfree.chart.date, SerialDate,0
jfreechart/src/main/java/org/jfree/chart/date/SpreadsheetDate.java, reechart.src.main.java.org.jfree.chart.date, SpreadsheetDate,0
jfreechart/src/main/java/org/jfree/chart/Drawable.java, reechart.src.main.java.org.jfree.chart, Drawable,0
jfreechart/src/main/java/org/jfree/chart/encoders/EncoderUtil.java, reechart.src.main.java.org.jfree.chart.encoders, EncoderUtil,0
jfreechart/src/main/java/org/jfree/chart/encoders/ImageEncoder.java, reechart.src.main.java.org.jfree.chart.encoders, ImageEncoder,0
jfreechart/src/main/java/org/jfree/chart/encoders/ImageEncoderFactory.java, reechart.src.main.java.org.jfree.chart.encoders, ImageEncoderFactory,0
jfreechart/src/main/java/org/jfree/chart/encoders/ImageFormat.java, reechart.src.main.java.org.jfree.chart.encoders, ImageFormat,0
jfreechart/src/main/java/org/jfree/chart/encoders/package-info.java, reechart.src.main.java.org.jfree.chart.encoders, package-info,0
jfreechart/src/main/java/org/jfree/chart/encoders/SunJPEGEncoderAdapter.java, reechart.src.main.java.org.jfree.chart.encoders, SunJPEGEncoderAdapter,0
jfreechart/src/main/java/org/jfree/chart/encoders/SunPNGEncoderAdapter.java, reechart.src.main.java.org.jfree.chart.encoders, SunPNGEncoderAdapter,0
